visita_id,client_id,variation,primer_paso,ultimo_paso,confirm,duracion_total_seg,duracion_total_min,tasa_error_visita,edad,genero,años_cliente_vg,num_cuentas,saldo_total
641516678_78420341186_30232,4874330,Test,start,confirm,1,848.0,14.13,0.0,34,F,8,2,28467.27
641519538_70578341717_212914,6760620,Control,start,step_3,0,94.0,1.57,0.0,26,F,9,2,41311.2
64155430_68070379626_497198,5719127,Test,start,confirm,1,605.0,10.08,0.16666666666666666,58,F,32,3,2123709.14
641593913_91043275628_73320,3252528,Test,start,confirm,1,211.0,3.52,0.0,71,F,24,4,637619.1900000001
641607137_58394428245_615867,3213427,Control,start,confirm,1,176.0,2.93,0.0,42,F,18,3,87385.14
641631125_30972172201_420651,6797402,Control,start,confirm,1,1216.0,20.27,0.0,58,M,14,2,36522.76
641645120_83528588077_53325,8811563,Test,start,step_1,0,8.0,0.13,0.0,33,F,18,2,66627.42
641646460_50278788330_8811,4130408,Test,start,start,0,0.0,0.0,0.0,57,M,24,2,47042.05
641655114_68246271406_823589,2839072,Control,start,step_2,0,259.0,4.32,0.0,40,M,13,3,146942.83000000002
641661875_54031257571_560626,4350594,Test,start,confirm,1,941.0,15.68,0.16666666666666666,62,F,37,2,28061.67
641674653_89836137966_187175,9042475,Control,start,start,0,9.0,0.15,0.0,60,M,10,3,433348.23
641675532_60603862331_630426,6275704,Control,start,start,0,0.0,0.0,0.0,30,M,7,2,165547.90999999997
641717828_53803287460_687674,6666050,Control,start,confirm,1,481.0,8.02,0.0,42,M,17,3,913514.8
641720066_78102035434_487361,7181899,Control,start,start,0,79.0,1.32,0.5,80,F,20,2,27277.27
641730359_42141322781_431504,9642582,Test,start,confirm,1,65.0,1.08,0.0,58,F,24,2,455715.65
641783338_42342264381_271540,9944156,Control,start,confirm,1,60.0,1.0,0.0,31,M,18,2,51100.01
641797178_12669825949_819953,9994194,Control,start,start,0,0.0,0.0,0.0,33,M,20,2,50614.92
641813661_35100484457_700515,8765518,Test,start,start,0,1203.0,20.05,0.375,56,F,21,3,33724.56
641826508_3019409715_238851,2636290,Test,start,start,0,0.0,0.0,0.0,62,M,26,3,656008.87
64189912_83032422344_137646,3906451,Test,start,start,0,98.0,1.63,0.0,44,F,11,2,79542.88
641929019_57478613865_643589,3128149,Control,start,start,0,0.0,0.0,0.0,51,F,12,3,110412.63
641951037_18406794985_87565,3906238,Test,start,confirm,1,840.0,14.0,0.25,72,M,23,3,297445.42
641990468_39650123231_847962,6139917,Test,start,start,0,576.0,9.6,0.2,50,M,16,2,107757.77
642001195_63082676998_735917,1041265,Test,start,start,0,523.0,8.72,0.16666666666666666,70,M,27,3,997569.14
642009272_16372177368_289581,6791809,Test,start,step_3,0,375.0,6.25,0.16666666666666666,46,M,21,3,188279.39
642009384_88163624356_759891,5699239,Test,start,confirm,1,189.0,3.15,0.0,50,F,11,2,57905.34
642014417_80033992545_665770,4940498,Control,start,step_3,0,1143.0,19.05,0.14285714285714285,64,F,16,2,105281.98
642050420_64724069744_777580,3212406,Control,start,start,0,12.0,0.2,0.0,53,M,21,3,162875.27000000002
642101960_96160374445_14335,6828613,Test,start,confirm,1,129.0,2.15,0.0,34,M,16,2,30168.38
642142505_68865792874_117731,9139580,Test,start,start,0,0.0,0.0,0.0,38,F,3,2,49526.62
642144079_73611738656_360548,1526749,Control,start,start,0,0.0,0.0,0.0,50,F,22,2,104803.79
642147534_87582142401_467210,1650327,Test,start,start,0,0.0,0.0,0.0,46,M,14,2,37714.73
642154530_97413175579_612165,1201290,Test,start,start,0,0.0,0.0,0.0,60,M,21,3,521178.71
642166532_74272353584_299203,2532526,Control,start,start,0,0.0,0.0,0.0,62,F,5,2,34550.149999999994
642180600_37657410898_44920,1120173,Test,start,step_3,0,192.0,3.2,0.0,76,F,15,2,32706.5
642253437_83375110160_311949,3690352,Control,start,start,0,0.0,0.0,0.0,30,F,12,2,106831.38
642264912_27136873468_578518,6046741,Test,start,confirm,1,118.0,1.97,0.0,46,M,9,2,26963.4
642426073_89429358656_195659,2772323,Test,start,confirm,1,524.0,8.73,0.0,54,M,15,2,47687.36
642426693_55760799379_932764,6705940,Control,start,step_3,0,150.0,2.5,0.0,22,F,8,2,33016.86
642477471_53207677209_533301,9488244,Control,start,confirm,1,114.0,1.9,0.0,40,M,5,2,38950.24
642481009_81149550787_479390,3948396,Control,start,step_2,0,66.0,1.1,0.0,60,M,5,3,241269.24
642505238_76632436770_780578,2528513,Test,start,start,0,632.0,10.53,0.2857142857142857,58,M,13,2,86072.76
642525508_53759435549_276424,6944127,Control,start,confirm,1,418.0,6.97,0.16666666666666666,32,M,12,2,28008.78
642537302_51102357786_874693,5619094,Test,start,confirm,1,274.0,4.57,0.0,78,M,21,2,157616.72999999998
642542992_13978226154_153032,6429939,Test,start,confirm,1,317.0,5.28,0.0,66,M,5,2,121063.24
642566321_8921145179_768966,3709487,Test,start,start,0,166.0,2.77,0.2,64,M,10,2,284996.24
642581948_5800111037_523989,8075025,Control,start,confirm,1,283.0,4.72,0.0,66,F,30,4,383214.14
642582778_18891658239_274709,5130445,Test,start,confirm,1,204.0,3.4,0.0,68,F,5,2,65126.13
642583400_48945314561_748376,8866819,Test,start,confirm,1,220.0,3.67,0.0,30,M,11,2,29993.87
642608475_83401711108_183871,4183269,Control,start,start,0,0.0,0.0,0.0,50,M,23,2,68652.03
642612450_9728986887_175878,5584449,Test,start,start,0,91.0,1.52,0.3333333333333333,48,M,24,3,139730.94
64262645_92080724541_485102,8047921,Test,start,step_1,0,8.0,0.13,0.0,66,F,13,2,119434.91
642662620_58965462954_783733,5943882,Control,start,confirm,1,427.0,7.12,0.0,50,M,19,5,328370.38
642691192_70916564107_539664,9176963,Test,start,confirm,1,102.0,1.7,0.0,60,M,16,2,42495.75
642703182_46140239401_52876,8882046,Test,start,confirm,1,464.0,7.73,0.1111111111111111,54,F,9,2,42993.06
642718543_68425401860_350630,234491,Control,start,step_3,0,88.0,1.47,0.0,41,M,13,2,43518.4
642732722_84708391393_585032,1079617,Test,start,confirm,1,558.0,9.3,0.16666666666666666,50,M,14,2,73423.76
642815961_36782888026_387233,7560600,Control,start,confirm,1,493.0,8.22,0.0,48,F,15,2,23796.49
642853359_4654240328_987257,6553321,Control,start,confirm,1,191.0,3.18,0.0,48,M,15,2,146323.71
642868887_91541583449_374020,9188646,Test,start,confirm,1,539.0,8.98,0.0,52,M,10,2,349686.46
64289834_95503692745_722994,6511523,Control,start,step_3,0,711.0,11.85,0.25,46,F,15,2,165141.49
642917274_2410883131_314279,4208202,Control,start,confirm,1,1026.0,17.1,0.0,38,M,18,3,785126.03
642927004_98966366720_877561,6800982,Control,start,confirm,1,431.0,7.18,0.0,72,F,13,2,31278.53
642941978_46459902107_452641,5609697,Test,start,confirm,1,1052.0,17.53,0.0,62,F,14,2,71822.88
642959543_61050254152_587272,7890218,Test,start,step_1,0,28.0,0.47,0.0,71,M,16,2,57047.35
642959631_68416876295_460625,5145425,Test,start,start,0,54.0,0.9,0.0,54,F,12,2,47243.64
642962573_2133510219_577447,2333654,Test,start,start,0,0.0,0.0,0.0,64,F,14,2,38048.52
642968424_67412904298_47809,84480,Control,start,start,0,88.0,1.47,0.5,58,F,12,2,36141.56
642976865_41694079481_704813,973686,Test,start,step_2,0,32.0,0.53,0.0,28,M,10,3,44990.49
643023210_94998831358_198553,5700921,Test,start,confirm,1,2964.0,49.4,0.14285714285714285,66,F,9,2,1184249.68
643066104_79853491128_796306,3244142,Test,start,confirm,1,80.0,1.33,0.0,56,F,13,2,141413.66999999998
643086792_79068928800_167561,370659,Test,start,start,0,0.0,0.0,0.0,36,F,13,2,468917.21
643105001_36132866646_662948,5445293,Test,start,confirm,1,180.0,3.0,0.16666666666666666,30,F,12,2,114661.92
643200937_65242875526_576690,4220737,Control,start,confirm,1,102.0,1.7,0.0,36,F,14,2,49712.32
64320655_82028155636_324861,4943507,Control,start,confirm,1,500.0,8.33,0.16666666666666666,26,M,9,2,72640.97
643232426_48404661253_548963,3157076,Test,start,step_3,0,367.0,6.12,0.0,64,F,11,2,27730.06
643249542_40885436044_65537,2808156,Control,start,confirm,1,336.0,5.6,0.0,30,F,12,2,85385.84
643252610_65985568106_532590,545273,Test,start,confirm,1,379.0,6.32,0.0,52,F,9,2,112607.69
643265461_63906545975_916234,7481204,Control,start,confirm,1,360.0,6.0,0.0,42,F,19,2,36582.68
643266884_91992028229_219809,4386154,Control,start,step_2,0,31.0,0.52,0.0,34,F,5,2,38788.47
643290233_83052959935_551061,7634525,Test,start,start,0,1703.0,28.38,0.3,48,M,12,2,1465928.94
643291116_32993331199_193496,6655084,Control,start,confirm,1,208.0,3.47,0.0,42,M,24,3,52355.56
643298091_42215651121_354680,9221804,Test,start,confirm,1,462.0,7.7,0.0,52,M,8,2,127530.58
643302263_54569471765_660719,3155184,Test,start,step_2,0,225.0,3.75,0.25,56,M,10,2,45684.42
64331075_70953237256_936719,7856644,Control,start,start,0,83.0,1.38,0.0,51,M,15,2,39720.24
643342678_37632837662_281386,2750633,Test,start,confirm,1,333.0,5.55,0.0,47,M,7,2,116576.55
643370979_81902402063_942625,4217274,Test,start,start,0,289.0,4.82,0.3333333333333333,42,F,17,2,66137.95999999999
643381924_89482183206_644209,9748860,Control,start,start,0,0.0,0.0,0.0,60,F,21,2,213872.66
643410381_77664382634_823182,5291841,Test,start,start,0,0.0,0.0,0.0,83,M,20,2,554499.4700000001
643419607_40444626221_585914,9744074,Control,start,confirm,1,451.0,7.52,0.0,42,F,22,2,34670.97
6434370_24442494662_192182,7765134,Control,start,confirm,1,331.0,5.52,0.0,66,F,14,2,34888.31
643439483_59374667445_58308,5056314,Control,start,confirm,1,305.0,5.08,0.0,35,F,8,2,24698.77
643484509_82234794082_533868,4732570,Control,start,start,0,3.0,0.05,0.0,35,M,15,2,170677.2
643486587_6983949355_493182,3032745,Test,start,step_1,0,4.0,0.07,0.0,44,F,12,2,27583.59
643502833_18718224099_385186,4853915,Control,start,start,0,491.0,8.18,0.0,69,M,15,2,113320.05
643518534_42581395790_329673,7809143,Test,start,confirm,1,403.0,6.72,0.14285714285714285,70,M,16,3,1019687.43
643539473_78143699597_565038,577051,Control,start,confirm,1,498.0,8.3,0.14285714285714285,52,F,14,3,62302.56
643549382_67718719540_155606,3897687,Control,start,confirm,1,191.0,3.18,0.0,56,F,16,2,536110.58
64355886_70840535715_682812,7449461,Test,start,step_2,0,298.0,4.97,0.0,44,F,14,2,40909.64
643568700_35047207445_971457,6590593,Test,start,step_1,0,9.0,0.15,0.0,47,M,16,2,33940.85
643587822_88565291471_10918,9784827,Test,start,start,0,0.0,0.0,0.0,37,F,16,2,136171.09
643620308_25916919157_735092,6888019,Test,start,start,0,1040.0,17.33,0.16666666666666666,57,M,13,2,495675.23
643623158_99047608214_322027,8808323,Test,start,start,0,75.0,1.25,0.5,58,F,21,2,71720.95
643646897_34073316902_561814,6541346,Control,start,confirm,1,145.0,2.42,0.0,42,M,14,2,28388.33
643769355_17535961764_830403,2716977,Test,start,start,0,94.0,1.57,0.3333333333333333,50,F,5,2,36004.95
643797869_63957604331_509672,5149024,Test,start,start,0,1018.0,16.97,0.3333333333333333,84,M,33,3,218641.63
6438271_64645046374_267009,7917674,Control,start,step_3,0,121.0,2.02,0.16666666666666666,64,F,34,2,163606.75
643829970_23235453478_809070,181125,Test,start,start,0,154.0,2.57,0.25,64,F,30,2,208350.76
643855321_46924211006_100924,4640396,Test,start,start,0,0.0,0.0,0.0,55,F,16,2,128850.48
643870364_86153088214_755645,9166876,Control,start,start,0,0.0,0.0,0.0,54,M,16,2,65168.76
643887617_53137109097_435668,7198788,Control,start,confirm,1,239.0,3.98,0.0,56,M,14,2,59083.81
643894918_7251007286_750539,9612039,Control,start,start,0,0.0,0.0,0.0,43,F,14,2,48331.13
643933795_15036339995_634644,3302386,Control,start,start,0,97.0,1.62,0.0,53,M,5,2,64276.63
643934455_72159408467_115428,330666,Control,start,confirm,1,386.0,6.43,0.0,26,M,13,2,46252.92
643950378_29508023496_342723,9083174,Test,start,start,0,512.0,8.53,0.125,49,M,16,2,63311.98
643959246_23229182342_903496,9937743,Control,start,start,0,0.0,0.0,0.0,58,M,11,2,55840.83
643980242_41220272878_451693,118576,Test,start,step_2,0,85.0,1.42,0.0,50,M,15,2,34221.69
643981724_86361862815_699180,5606455,Test,start,confirm,1,552.0,9.2,0.0,54,M,22,3,348650.68
644045959_33383136617_831671,1227534,Test,start,confirm,1,462.0,7.7,0.0,72,M,30,3,625945.88
644095455_24192042029_696442,5817527,Test,start,step_1,0,10.0,0.17,0.0,54,M,11,2,29283.43
644129536_76261472394_965143,2311252,Control,start,step_1,0,27.0,0.45,0.0,56,F,8,6,305365.16
644132989_68534241470_788911,3281290,Test,start,confirm,1,225.0,3.75,0.0,46,M,6,3,173169.90000000002
644155486_52341344546_712804,8561583,Control,start,confirm,1,451.0,7.52,0.0,66,M,15,2,477409.92
644159469_85072850710_557598,9947843,Test,start,confirm,1,826.0,13.77,0.125,62,M,13,2,28168.09
64418771_26570432033_865364,6001708,Control,start,confirm,1,291.0,4.85,0.0,58,F,28,2,77764.95
644194075_38165407132_43816,7738852,Control,start,confirm,1,146.0,2.43,0.0,31,F,10,2,76794.83
644194360_48500075563_386081,1473236,Test,start,confirm,1,178.0,2.97,0.0,36,F,6,3,65235.97
644233457_48213561764_667317,2107694,Test,start,step_1,0,11.0,0.18,0.0,49,F,17,4,1096622.54
644278341_2234967399_580614,6987490,Control,start,start,0,0.0,0.0,0.0,60,M,14,4,373347.62
644282805_72823970041_991610,6529806,Control,start,step_3,0,74.0,1.23,0.0,41,F,13,2,43021.28999999999
644297582_30368687414_287729,7727044,Test,start,confirm,1,622.0,10.37,0.0,68,F,22,3,323370.43
644310954_99982644497_259494,8747292,Test,start,step_1,0,106.0,1.77,0.0,68,M,26,2,263552.57
644333784_19951863723_28961,6228133,Control,start,step_1,0,21.0,0.35,0.0,78,M,14,2,213472.33
644341617_97102669875_28919,7880177,Control,start,step_1,0,27.0,0.45,0.0,50,M,19,2,87725.47
644349825_74726568273_332049,8717773,Test,start,step_1,0,203.0,3.38,0.4,56,M,9,2,54689.67999999999
644354272_51513640531_780881,9289579,Control,start,confirm,1,105.0,1.75,0.0,24,M,27,3,58561.14
644362558_22521585961_207419,5001483,Control,start,confirm,1,183.0,3.05,0.0,51,M,16,2,197857.49
644366452_91910330901_6960,4811460,Test,start,confirm,1,903.0,15.05,0.2222222222222222,58,F,18,3,31978.96
644373464_9246621507_259173,2457788,Test,start,confirm,1,208.0,3.47,0.0,38,F,15,2,35087.7
644374363_82029202398_496874,9848611,Control,start,start,0,0.0,0.0,0.0,30,M,8,2,33551.86
644384202_62003217128_292416,1306678,Control,start,start,0,106.0,1.77,0.0,55,F,5,2,38812.05
644395605_76668748148_221299,484325,Test,start,step_3,0,372.0,6.2,0.0,58,M,25,2,575861.4
644409048_85411488025_915700,2508516,Test,start,confirm,1,885.0,14.75,0.3,68,M,9,2,760106.37
644421603_56858083703_677281,3508276,Test,start,confirm,1,383.0,6.38,0.0,58,F,18,3,116806.81
644428882_50860889769_857601,8219034,Test,start,start,0,152.0,2.53,0.375,61,M,5,2,209815.85
644430020_67275230316_42357,8753284,Test,start,step_1,0,11.0,0.18,0.0,41,M,13,2,42174.84
644442324_33134500813_654498,7288041,Control,start,confirm,1,171.0,2.85,0.0,32,F,25,3,43742.87
644465996_48150300766_885754,8406607,Test,start,step_3,0,292.0,4.87,0.0,66,M,11,2,192026.8
644466039_37374987330_106450,5892672,Control,start,step_3,0,341.0,5.68,0.0,29,F,8,2,29013.94
644467850_74754530340_660471,8119258,Control,start,confirm,1,350.0,5.83,0.0,62,M,11,3,147912.16
644468744_75099252009_541332,3026128,Control,start,step_3,0,1477.0,24.62,0.0,34,M,12,3,142200.36
644492076_72087102546_293927,8280766,Control,start,confirm,1,408.0,6.8,0.14285714285714285,29,F,15,2,50985.83
644518389_41504217143_805118,5861027,Control,start,step_1,0,9.0,0.15,0.0,62,M,12,3,1118578.5799999998
644539211_18018438756_326171,478932,Test,start,step_1,0,8.0,0.13,0.0,49,F,23,2,42778.02
64454428_60584327807_618498,2169990,Control,start,confirm,1,894.0,14.9,0.0,68,M,11,2,127388.56
644552021_29921164276_30428,9095178,Test,start,start,0,162.0,2.7,0.3333333333333333,32,M,7,2,28225.77
644567849_71679854723_586861,9399521,Test,start,confirm,1,86.0,1.43,0.0,36,F,15,2,68778.18
644599685_40795419562_748540,2211525,Test,start,start,0,83.0,1.38,0.5,40,F,14,2,195698.95
644600343_45601110224_901069,7982693,Test,start,confirm,1,109.0,1.82,0.0,62,F,8,2,118611.99
644633139_63518062738_155181,5291841,Test,start,start,0,498.0,8.3,0.0,83,M,20,2,554499.4700000001
644642295_30380974957_718572,5609544,Control,start,start,0,0.0,0.0,0.0,62,F,19,2,48506.32
644648858_23087534483_841617,1364907,Test,start,confirm,1,470.0,7.83,0.0,46,F,21,2,30061.3
644660005_27552052584_700814,771234,Control,start,confirm,1,305.0,5.08,0.0,58,F,6,2,78472.61
644669859_60936012313_330858,7484562,Test,start,confirm,1,107.0,1.78,0.0,30,M,9,3,77064.03
644696676_13800989445_967834,320868,Test,start,start,0,133.0,2.22,0.5,69,M,15,2,189644.94
644712157_79640563676_774432,4740173,Control,start,start,0,0.0,0.0,0.0,44,F,12,2,150426.44
644747683_97648243710_700579,8747629,Test,start,confirm,1,598.0,9.97,0.16666666666666666,42,M,8,2,85659.04000000001
644781056_4220064651_777757,2363701,Control,start,confirm,1,181.0,3.02,0.0,72,F,23,2,98644.89
644812982_53900256090_133094,5916499,Control,start,step_3,0,1241.0,20.68,0.25,58,F,15,2,102587.98
644831282_73005570648_663789,3819803,Test,start,start,0,848.0,14.13,0.16666666666666666,51,F,11,2,28794.48
644833024_95519577146_314175,5986716,Control,start,step_1,0,27.0,0.45,0.0,72,F,16,2,121084.84
644851046_60839337550_101860,1622171,Test,start,step_1,0,3.0,0.05,0.0,45,F,7,2,62115.28
644887505_6300938418_51879,428170,Control,start,start,0,0.0,0.0,0.0,22,M,24,2,46076.95
644893849_27670042409_48035,6649090,Control,start,step_1,0,294.0,4.9,0.0,54,M,34,3,260129.33
644896758_90216196472_75121,3672119,Control,start,confirm,1,241.0,4.02,0.0,44,M,16,3,251662.6
644965670_50151571614_784635,9881287,Control,start,confirm,1,301.0,5.02,0.0,66,F,18,2,53405.87
644967236_45571991499_501672,4094074,Control,start,step_1,0,17.0,0.28,0.0,76,M,15,2,136537.39
645021012_32380630217_835968,9740330,Control,start,confirm,1,208.0,3.47,0.0,76,F,14,2,30597.8
645047305_23085918590_582192,36342,Test,start,confirm,1,228.0,3.8,0.0,50,M,18,2,474178.57
645072501_11661307559_957624,8101389,Test,start,confirm,1,208.0,3.47,0.0,28,F,11,2,25441.06
645076147_20534249171_376723,6891177,Control,start,confirm,1,444.0,7.4,0.16666666666666666,46,F,19,2,28316.39
64508778_95615528673_530952,1709551,Control,start,start,0,88.0,1.47,0.3333333333333333,63,F,25,2,59587.72
645096897_93640642078_947565,5241101,Test,start,start,0,2128.0,35.47,0.25,46,M,26,2,139013.66
645109899_64331258526_242093,21403,Test,start,start,0,72.0,1.2,0.0,41,F,11,2,74353.32
645122335_17420590924_850681,475544,Test,start,confirm,1,275.0,4.58,0.0,24,M,9,2,27364.56
645187641_85346314381_248831,1132034,Test,start,step_2,0,29.0,0.48,0.0,70,F,11,2,55931.0
6452004_59308624349_905257,4585186,Test,start,confirm,1,229.0,3.82,0.0,48,F,12,2,142168.66999999998
645220234_59658585768_759578,5703783,Control,start,start,0,0.0,0.0,0.0,60,M,27,3,84621.32
64524171_30897881403_51439,16549,Control,start,confirm,1,384.0,6.4,0.16666666666666666,56,F,24,3,314799.02
64524429_85120659537_843953,5753660,Test,start,confirm,1,68.0,1.13,0.0,34,F,8,3,26557.33
645273174_9894688271_971783,8381440,Test,start,start,0,212.0,3.53,0.0,72,M,13,3,240183.53
645274601_16356502409_249812,5698733,Test,start,step_1,0,8.0,0.13,0.0,57,F,13,2,43098.24
645284652_1457565102_608880,4055969,Control,start,start,0,176.0,2.93,0.0,57,F,12,2,112774.86
645312844_51682936781_334387,1522030,Control,start,start,0,275.0,4.58,0.5,51,F,14,2,30532.19
645314365_79213733626_873275,7044362,Test,start,step_1,0,9.0,0.15,0.0,58,M,9,2,138193.41999999998
645349090_67418487251_306562,4180058,Test,start,start,0,676.0,11.27,0.3,53,M,4,2,47157.66
64538411_85779912940_177160,3431014,Test,start,confirm,1,232.0,3.87,0.0,43,M,13,2,163374.12
645394846_70854450427_837737,2182897,Test,start,step_2,0,44.0,0.73,0.0,32,F,26,2,32174.59
645412279_44339831915_81841,303136,Test,start,confirm,1,68.0,1.13,0.0,28,M,14,2,68327.79000000001
645424934_14257382179_855164,124646,Test,start,start,0,38.0,0.63,0.5,40,F,10,2,45483.69
64543361_70985652782_447495,182074,Test,start,confirm,1,166.0,2.77,0.0,36,F,11,2,87614.18
645444890_33711527536_457321,4834313,Control,start,step_1,0,4.0,0.07,0.0,24,F,4,2,27183.28
645478692_78846414909_395486,3387602,Test,start,step_1,0,489.0,8.15,0.0,38,F,13,2,355305.51
645483498_29020104881_65687,7763229,Test,start,confirm,1,334.0,5.57,0.0,29,M,9,2,54956.08
645515257_78037654216_59354,4785398,Control,start,confirm,1,1249.0,20.82,0.2,40,F,11,2,52148.16
645524703_60420932769_309022,6806397,Test,start,start,0,60.0,1.0,0.5,55,F,10,5,226917.3
645535605_5193340332_495724,1096880,Control,start,step_2,0,231.0,3.85,0.3333333333333333,33,M,13,2,45569.55
645575326_26858724421_587761,6672577,Test,start,confirm,1,443.0,7.38,0.16666666666666666,30,M,12,2,46617.65
645592498_17450071112_824651,6526701,Control,start,step_1,0,44.0,0.73,0.0,52,F,9,2,45459.19
645598233_6695335223_610512,6097580,Test,start,confirm,1,385.0,6.42,0.0,54,F,19,2,62384.76
645604538_54338110105_276867,5345981,Control,start,start,0,0.0,0.0,0.0,65,F,15,3,387641.1
